PUMA,NAME,variable,estimate,moe,summary_est,summary_moe,relfreq
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia",Retail trade,9630,788,75698,1542,0.1272160426959761
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Transportation and warehousing, and utilities",3733,457,75698,1542,0.049314380829083994
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia",Information,1247,240,75698,1542,0.016473354646093688
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Finance and insurance, and real estate, and rental and leasing",2749,396,75698,1542,0.03631535839784406
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Professional, scientific, and management, and administrative, and waste management services",5711,543,75698,1542,0.0754445295780602
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Educational services, and health care and social assistance",20616,1027,75698,1542,0.27234537240085605
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Arts, entertainment, and recreation, and accommodation and food services",6812,627,75698,1542,0.0899891674813073
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia","Other services, except public administration",4049,457,75698,1542,0.05348886364236836
5151080,"Central Shenandoah Planning District Commission (Southwest) PUMA, Virginia",Public administration,3187,471,75698,1542,0.04210150862638379
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Agriculture, forestry, fishing and hunting, and mining",1331,336,57438,1173,0.023172812423830912
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Construction,4952,558,57438,1173,0.08621470106897873
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Manufacturing,3263,401,57438,1173,0.05680908109613844
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Wholesale trade,819,194,57438,1173,0.014258853024130366
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Retail trade,5755,530,57438,1173,0.10019499286186845
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Transportation and warehousing, and utilities",2647,440,57438,1173,0.04608447369337373
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Information,934,222,57438,1173,0.01626101187367248
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Finance and insurance, and real estate, and rental and leasing",3205,402,57438,1173,0.05579929663289112
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Professional, scientific, and management, and administrative, and waste management services",6571,549,57438,1173,0.11440161565514119
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Educational services, and health care and social assistance",17087,817,57438,1173,0.2974859848880532
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Arts, entertainment, and recreation, and accommodation and food services",4723,492,57438,1173,0.08222779344684704
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia","Other services, except public administration",3068,394,57438,1173,0.05341411609039312
5151089,"Thomas Jefferson Planning District Commission (South & East) PUMA, Virginia",Public administration,3083,430,57438,1173,0.05367526724468122
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Agriculture, forestry, fishing and hunting, and mining",1045,214,76426,1264,0.01367335723444901
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Construction,4908,534,76426,1264,0.06421898306858922
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Manufacturing,14311,803,76426,1264,0.1872530290738754
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Wholesale trade,1696,326,76426,1264,0.022191400832177532
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Retail trade,9724,629,76426,1264,0.12723418731845185
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Transportation and warehousing, and utilities",3559,393,76426,1264,0.04656792191139141
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Information,786,210,76426,1264,0.01028445816868605
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Finance and insurance, and real estate, and rental and leasing",2717,361,76426,1264,0.035550728809567424
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Professional, scientific, and management, and administrative, and waste management services",6340,547,76426,1264,0.08295606207311648
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Educational services, and health care and social assistance",18303,886,76426,1264,0.23948656216470834
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Arts, entertainment, and recreation, and accommodation and food services",5237,482,76426,1264,0.06852380080077461
5151097,"West Piedmont Planning District Commission PUMA, Virginia","Other services, except public administration",4104,430,76426,1264,0.05369900295710884
5151097,"West Piedmont Planning District Commission PUMA, Virginia",Public administration,3696,458,76426,1264,0.048360505587103864
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Agriculture, forestry, fishing and hunting, and mining",2476,360,65195,942,0.03797837257458394
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Construction,4504,475,65195,942,0.06908505253470358
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Manufacturing,8577,700,65195,942,0.13155916864790246
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Wholesale trade,1572,289,65195,942,0.02411227854896848
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Retail trade,7630,514,65195,942,0.1170335148400951
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Transportation and warehousing, and utilities",2350,360,65195,942,0.036045709026765856
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Information,991,207,65195,942,0.015200552189585092
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Finance and insurance, and real estate, and rental and leasing",2414,320,65195,942,0.037027379400260754
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Professional, scientific, and management, and administrative, and waste management services",4376,507,65195,942,0.06712171178771378
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Educational services, and health care and social assistance",17198,882,65195,942,0.2637932356775826
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Arts, entertainment, and recreation, and accommodation and food services",8152,784,65195,942,0.12504026382391287
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia","Other services, except public administration",3104,362,65195,942,0.047611013114502644
5151110,"Central Shenandoah Planning District Commission (Northeast) PUMA, Virginia",Public administration,1851,260,65195,942,0.02839174783342281
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Agriculture, forestry, fishing and hunting, and mining",1993,333,55390,887,0.03598122404766203
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Construction,3117,415,55390,887,0.05627369561292652
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Manufacturing,5355,551,55390,887,0.09667810074020582
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Wholesale trade,1172,277,55390,887,0.02115905398086297
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Retail trade,7363,524,55390,887,0.13293013179274238
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Transportation and warehousing, and utilities",3394,453,55390,887,0.06127459830294277
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Information,490,151,55390,887,0.00884636215923452
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Finance and insurance, and real estate, and rental and leasing",2133,324,55390,887,0.03850875609315761
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Professional, scientific, and management, and administrative, and waste management services",4077,379,55390,887,0.07360534392489619
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Educational services, and health care and social assistance",15007,784,55390,887,0.27093338147680085
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Arts, entertainment, and recreation, and accommodation and food services",6046,488,55390,887,0.10915327676475899
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia","Other services, except public administration",2408,309,55390,887,0.04347355118252392
5400100,"Ohio, Marshall, Hancock & Brooke Counties PUMA; West Virginia",Public administration,2835,369,55390,887,0.05118252392128543
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Agriculture, forestry, fishing and hunting, and mining",3136,276,64885,1221,0.04833166371272251
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Construction,4510,482,64885,1221,0.06950759035216152
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Manufacturing,3648,381,64885,1221,0.05622254758418741
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Wholesale trade,1734,307,64885,1221,0.026724204361562764
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Retail trade,7974,610,64885,1221,0.12289435154504123
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Transportation and warehousing, and utilities",4486,473,64885,1221,0.0691377051706866
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Information,806,191,64885,1221,0.012421977344532634
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Finance and insurance, and real estate, and rental and leasing",2171,345,64885,1221,0.03345919704091855
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Professional, scientific, and management, and administrative, and waste management services",4840,463,64885,1221,0.07459351159744163
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Educational services, and health care and social assistance",17745,668,64885,1221,0.2734838560530169
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Arts, entertainment, and recreation, and accommodation and food services",5856,515,64885,1221,0.0902519842798798
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia","Other services, except public administration",3062,360,64885,1221,0.047191184403174845
5400200,"Harrison, Marion, Taylor & Doddridge Counties PUMA; West Virginia",Public administration,4917,359,64885,1221,0.07578022655467366
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Agriculture, forestry, fishing and hunting, and mining",2179,257,64408,1398,0.03383120109303192
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Construction,3431,378,64408,1398,0.05326978015153397
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Manufacturing,3882,385,64408,1398,0.06027201589864613
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Wholesale trade,826,183,64408,1398,0.012824493851695441
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Retail trade,6599,535,64408,1398,0.10245621661905353
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Transportation and warehousing, and utilities",2317,340,64408,1398,0.03597379207551857
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Information,719,175,64408,1398,0.01116320953918768
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Finance and insurance, and real estate, and rental and leasing",2441,380,64408,1398,0.03789901875543411
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Professional, scientific, and management, and administrative, and waste management services",5985,529,64408,1398,0.09292323934914917
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Educational services, and health care and social assistance",22994,931,64408,1398,0.3570053409514346
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Arts, entertainment, and recreation, and accommodation and food services",7220,766,64408,1398,0.11209787604024345
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia","Other services, except public administration",2359,308,64408,1398,0.036625884983231896
5400300,"Monongalia & Preston Counties--Morgantown City PUMA, West Virginia",Public administration,3456,458,64408,1398,0.05365793069183952
